product_id,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,mean_sales,variance_sales,price_to_category_mean,quantity_total_sold,log_price,log_total_sales,peak_month,price_review_interaction,cat_Books,cat_Clothing,cat_Electronics,cat_Health,cat_Home & Kitchen,cat_Sports,cat_Toys,price_range_Low,price_range_Medium,price_range_High
128,431.06,2.6,561,30,6,844,916,517,338,13,692,470,121,541,752,436.6666666666667,110771.51515151518,1.873833480563314,5240,6.06856446748883,14.63032451158854,4,1120.756,False,True,False,False,False,False,False,False,False,True
323,331.8,4.5,289,43,152,103,206,616,169,784,118,61,559,827,599,353.0833333333333,88864.81060606062,1.3051878784700075,4237,5.807541708947054,14.156143839702871,11,1493.1000000000001,False,False,False,False,False,True,False,False,False,True
256,280.62,2.7,537,501,625,925,192,221,100,48,102,531,1,960,127,361.0833333333333,114616.446969697,1.1162158851583894,4333,5.6405586444891656,14.01101768512358,11,757.6740000000001,False,False,False,False,False,False,True,False,True,False
658,184.73,2.2,412,692,735,750,450,985,510,520,181,274,852,642,502,591.0833333333334,53651.7196969697,0.803028021306688,7093,5.22429400619925,14.085759723962234,5,406.406,False,True,False,False,False,False,False,False,True,False
965,147.9,3.3,974,594,349,676,490,440,559,841,65,584,689,525,106,493.1666666666667,52125.242424242424,0.6168419626701759,5918,5.003274939689963,13.682291345177983,7,488.07,False,False,False,False,True,False,False,False,True,False
191,51.09,1.3,567,888,943,336,494,86,10,960,427,384,734,69,536,488.9166666666667,114176.8106060606,0.21307948527937312,5867,3.9529729917571004,12.610690828431744,7,66.417,False,False,False,False,True,False,False,True,False,False
116,436.37,3.3,86,912,890,389,568,594,791,341,561,809,589,768,121,611.0833333333334,57463.7196969697,1.8206793338180893,7333,6.080779518784841,14.978630807928008,1,1440.021,False,False,True,False,False,False,False,False,False,True
617,35.23,5.0,168,612,857,12,661,669,210,557,19,275,692,887,616,505.5833333333333,91060.81060606061,0.14699116101109444,6067,3.5898875049069856,12.27252219885698,11,176.14999999999998,False,False,True,False,False,False,False,True,False,False
607,107.14,1.3,704,727,901,709,678,572,287,550,406,653,831,756,639,642.4166666666666,29456.44696969697,0.4468454893879827,7709,4.683426683953859,13.62428135764973,2,139.282,False,False,False,False,True,False,False,False,True,False
181,173.83,4.9,586,293,150,387,141,236,415,1,769,715,358,502,508,372.9166666666667,52539.71969696972,0.6556094969396135,4475,5.163814073209558,13.56434072637162,8,851.7670000000002,False,False,False,True,False,False,False,False,True,False
302,268.02,4.7,692,27,302,389,42,938,433,291,454,918,204,796,655,454.0833333333333,97802.6287878788,1.066174225575423,5449,5.594785726280436,14.194249673899638,5,1259.694,True,False,False,False,False,False,False,False,True,False
760,395.36,3.2,668,829,802,758,494,566,528,361,743,132,112,947,56,527.3333333333334,93045.69696969698,1.572614611774716,6328,5.982322889190699,14.732536651393833,11,1265.152,False,False,False,False,False,False,True,False,False,True
713,238.43,4.1,49,627,119,951,795,13,121,173,317,797,557,994,423,490.5833333333333,119391.17424242425,0.8992519838653398,5887,5.478261098556027,14.154578287663025,11,977.563,False,False,False,True,False,False,False,False,True,False
724,371.85,1.4,107,493,766,782,110,619,673,841,417,736,698,674,672,623.4166666666666,40151.719696969696,1.4024529220329935,7481,5.921176193989804,14.83861265849985,7,520.59,False,False,False,True,False,False,False,False,False,True
686,280.6,4.4,540,708,974,582,711,336,892,834,975,652,789,409,352,684.5,51386.63636363637,1.2197783942979306,8214,5.640487624283887,14.650525896052786,8,1234.64,False,True,False,False,False,False,False,False,True,False
980,300.44,4.4,116,139,727,489,190,7,371,271,410,293,845,821,967,460.8333333333333,96627.0606060606,1.253035830051573,5530,5.708570991387998,14.323191763223994,12,1321.9360000000001,False,False,False,False,True,False,False,False,False,True
518,406.22,4.6,132,92,193,601,692,390,551,522,395,158,169,727,901,449.25,67448.75,1.694883605618132,5391,6.009353579943722,14.599381516850084,12,1868.612,False,False,True,False,False,False,False,False,False,True
985,365.45,1.5,737,568,484,440,153,252,202,802,834,203,344,372,277,410.9166666666667,51398.6287878788,1.4537473723473557,4931,5.903862086371859,14.404427112078874,8,548.175,True,False,False,False,False,False,False,False,False,True
46,332.95,3.5,917,187,944,111,194,668,109,345,858,245,837,639,559,474.6666666666667,97004.60606060605,1.3886242831036852,5696,5.810991281171645,14.455512308940083,2,1165.325,False,False,False,False,True,False,False,False,False,True
910,192.95,1.6,164,77,659,20,354,148,477,89,706,463,9,264,670,328.0,69432.18181818182,0.8387606599422155,3936,5.267600393885976,13.540352662895204,8,308.72,False,True,False,False,False,False,False,False,True,False
158,382.0,4.5,921,465,366,386,529,870,253,536,418,335,98,76,265,383.0833333333333,45340.26515151516,1.5195826959548226,4597,5.948034989180646,14.37858037387121,5,1719.0,True,False,False,False,False,False,False,False,False,True
852,376.23,4.3,489,803,856,757,614,267,183,696,588,147,489,11,819,519.1666666666666,87248.33333333334,1.479960324040901,6230,5.932855081000719,14.66733269692249,2,1617.789,False,False,False,False,False,True,False,False,False,True
172,13.21,4.9,379,590,40,936,461,668,365,636,517,294,818,899,111,527.9166666666666,83752.81060606061,0.055094539059317264,6335,2.6539459421090092,11.334831160740904,3,64.72900000000001,False,False,False,False,True,False,False,True,False,False
17,155.6,1.7,556,663,821,515,409,989,50,125,462,355,750,28,92,438.25,104438.38636363637,0.6189266329222627,5259,5.053694783556702,13.614986007377995,5,264.52,False,False,False,False,False,False,True,False,True,False
512,212.03,3.9,819,908,56,29,107,703,236,697,439,710,1,901,280,422.25,120280.56818181819,0.8846589801073618,5067,5.361433000862112,13.887232910360094,1,826.917,False,False,True,False,False,False,False,False,True,False
49,275.62,4.5,492,126,203,342,489,178,543,235,287,192,918,597,690,400.0,60854.0,1.039516133846265,4800,5.6226447231965615,14.095395058214306,10,1240.29,False,False,False,True,False,False,False,False,True,False
972,468.73,4.3,772,992,70,588,955,650,636,217,557,427,952,277,571,574.3333333333334,87651.33333333333,1.8645916153793298,6892,6.152158061548986,14.988143816906314,1,2015.539,True,False,False,False,False,False,False,False,False,True
941,140.66,1.2,620,591,211,691,181,870,659,465,665,880,512,699,659,590.25,48396.38636363637,0.6114541302278934,7083,4.953429820325477,13.81179946035199,9,168.792,False,True,False,False,False,False,False,False,True,False
516,18.05,1.0,669,989,383,843,529,698,226,483,191,344,426,473,134,476.5833333333333,67206.08333333334,0.0718022713664517,5719,2.94706710157271,11.544704615946122,1,18.05,True,False,False,False,False,False,False,True,False,False
953,91.81,3.4,216,21,733,440,401,18,558,949,749,402,338,746,583,494.8333333333333,81759.42424242424,0.3652169825016028,5938,4.530554392607302,13.208850713775321,7,312.154,True,False,False,False,False,False,False,True,False,False
481,316.55,4.3,684,793,24,962,810,914,261,844,445,200,888,696,696,627.75,99398.38636363637,1.259224875404448,7533,5.760635286248984,14.68453027417836,3,1361.165,True,False,False,False,False,False,False,False,False,True
284,51.52,1.0,457,458,2,231,771,356,962,728,667,832,73,187,713,498.3333333333333,104134.60606060606,0.20494476569526823,5980,3.9611940494345954,12.63814917454452,6,51.52,True,False,False,False,False,False,False,True,False,False
719,66.53,4.9,505,146,55,918,91,403,478,350,984,603,73,319,755,431.25,106000.02272727274,0.2509215890892969,5175,4.212571943586751,12.749250496388107,8,325.997,False,False,False,True,False,False,False,True,False,False
878,331.17,3.0,499,581,928,980,295,70,556,941,874,627,172,442,849,609.5833333333334,99030.8106060606,1.4396080215240399,7315,5.8056468860573185,14.70031456494775,3,993.51,False,True,False,False,False,False,False,False,False,True
226,125.77,3.6,990,728,690,285,510,23,520,949,673,166,859,335,565,525.25,78009.47727272728,0.5002725104282325,6303,4.842374420950636,13.583237093037617,7,452.772,False,False,False,False,False,False,True,False,True,False
27,103.84,4.4,441,263,568,789,320,652,69,229,633,804,167,196,645,444.5833333333333,68782.08333333333,0.4332546738402512,5335,4.6524353784552055,13.224897221788469,9,456.8960000000001,False,False,True,False,False,False,False,False,True,False
955,212.29,5.0,399,312,275,8,344,11,186,530,631,748,444,667,651,400.5833333333333,64079.35606060607,0.8444822265032703,4807,5.362652742052931,13.835782712270296,9,1061.45,True,False,False,False,False,False,False,False,True,False
438,411.82,3.8,89,330,929,898,518,368,443,556,272,42,180,674,682,491.0,74732.18181818182,1.5532019963738801,5892,6.023011662606112,14.70193755038826,2,1564.916,False,False,False,True,False,False,False,False,False,True
952,334.19,1.9,958,375,884,334,438,196,425,700,143,379,832,583,461,479.1666666666667,53457.969696969696,1.3293961810501105,5750,5.814697535227356,14.4686653477043,2,634.961,True,False,False,False,False,False,False,False,False,True
365,471.03,3.9,867,697,676,937,562,227,451,505,713,342,642,324,121,516.4166666666666,54857.53787878788,1.9652922671318709,6197,6.1570425428877815,14.886742711803844,3,1837.0169999999998,False,False,True,False,False,False,False,False,False,True
230,317.41,2.6,787,174,72,497,961,49,755,760,674,47,745,468,292,457.8333333333333,105134.33333333333,1.3243390410596507,5494,5.763339860512214,14.371606753680837,4,825.2660000000001,False,False,True,False,False,False,False,False,False,True
38,53.35,3.9,672,548,411,485,530,571,824,837,419,857,568,565,366,581.75,28686.75,0.20986067907285988,6981,3.9954446135672184,12.827824114737114,9,208.065,False,False,False,False,False,True,False,True,False,False
966,181.06,3.4,731,178,924,277,550,894,350,201,78,51,884,527,219,427.75,104274.20454545454,0.7122282015544894,5133,5.204336303077143,13.742275106592025,2,615.604,False,False,False,False,False,True,False,False,True,False
375,40.24,2.0,407,673,400,369,380,55,113,432,5,265,955,921,346,409.5,93987.0,0.15829041660528362,4914,3.719408659148759,12.194710136021936,10,80.48,False,False,False,False,False,True,False,True,False,False
470,481.8,4.1,576,563,536,470,456,293,845,641,368,298,114,872,347,483.5833333333333,50512.6287878788,1.8952366481219096,5803,6.1796024892233765,14.843659752039766,11,1975.3799999999999,False,False,False,False,False,True,False,False,False,True
968,152.08,2.4,604,499,493,835,9,840,904,852,635,27,544,426,770,569.5,92761.72727272728,0.6610972851205604,6834,5.0309606605575015,13.854073093027408,6,364.992,False,True,False,False,False,False,False,False,True,False
851,38.2,2.1,165,562,510,998,312,182,116,204,422,355,744,830,119,446.1666666666667,84492.51515151517,0.16605678781960423,5354,3.6686767467964168,12.228439629111294,3,80.22000000000001,False,True,False,False,False,False,False,True,False,False
705,36.37,2.8,833,404,69,609,964,553,907,943,634,58,796,296,461,557.8333333333334,99163.42424242425,0.15810171133505246,6694,3.6208682434973927,12.40271524819949,4,101.83599999999998,False,True,False,False,False,False,False,True,False,False
842,333.45,2.7,431,152,887,490,351,253,172,824,312,621,520,455,470,458.9166666666667,54527.17424242425,1.3264524868223444,5507,5.812487391564417,14.423268762911261,2,900.315,True,False,False,False,False,False,False,False,False,True
195,172.82,1.2,944,650,60,896,108,297,420,116,325,105,691,700,846,434.5,95728.09090909091,0.7512548186121465,5214,5.158020281009314,13.711354294681174,3,207.384,False,True,False,False,False,False,False,False,True,False
855,106.54,4.7,674,894,457,826,812,511,115,386,404,363,528,603,646,545.4166666666666,50726.26515151516,0.4443430879167041,6545,4.6778628713815325,13.45497861392595,1,500.73800000000006,False,False,False,False,True,False,False,False,True,False
865,203.38,4.9,416,406,971,574,49,972,808,199,296,536,849,806,335,566.75,98173.65909090909,0.8841002488678299,6801,5.319981006184063,14.139901812506213,5,996.562,False,True,False,False,False,False,False,False,True,False
504,407.83,2.4,873,293,936,584,38,53,942,25,854,476,956,109,733,499.9166666666667,146840.08333333334,1.7728518266091409,5999,6.0132994217155,14.710198897295962,10,978.7919999999999,False,True,False,False,False,False,False,False,False,True
970,240.64,1.1,687,839,97,299,755,519,348,858,977,16,145,464,657,497.8333333333333,104371.24242424243,0.9075871215759567,5974,5.48744901527054,14.178474735149123,8,264.704,False,False,False,True,False,False,False,False,True,False
831,116.18,4.9,869,976,920,783,920,815,492,680,454,401,416,25,560,620.1666666666666,78733.78787878789,0.48474121732242276,7442,4.7637112141166424,13.670036778059032,1,569.282,False,False,True,False,False,False,False,False,True,False
580,132.83,3.2,602,995,408,238,954,598,708,863,46,269,58,0,622,479.9166666666667,129797.35606060605,0.5542105000597127,5759,4.896570337808283,13.547590549894506,1,425.05600000000004,False,False,True,False,False,False,False,False,True,False
969,285.37,2.3,947,463,522,988,541,1,575,522,201,576,622,41,882,494.5,87553.72727272728,1.076288800216634,5934,5.657284680996621,14.342240975274064,3,656.351,False,False,False,True,False,False,False,False,True,False
163,318.6,2.3,44,289,72,826,876,787,996,598,864,586,256,602,79,569.25,103897.47727272728,1.3287751812489388,6831,5.7670702138921195,14.593163211691216,6,732.78,False,False,False,False,True,False,False,False,False,True
909,133.41,2.3,613,487,149,617,884,839,804,515,51,171,544,955,855,572.5833333333334,97607.71969696971,0.5306619672118192,6871,4.900894830083057,13.72849311913809,11,306.84299999999996,False,False,False,False,False,False,True,False,True,False
153,76.72,3.8,796,259,506,5,95,601,87,872,845,716,88,89,512,389.5833333333333,104046.26515151514,0.30518948804621465,4675,4.353112624509239,12.790149660403355,7,291.536,True,False,False,False,False,False,False,True,False,False
802,80.51,4.0,376,946,449,638,176,537,848,522,638,868,840,124,564,595.8333333333334,68529.60606060606,0.3499798949569721,7150,4.400725712106366,13.263250773175677,1,322.04,False,True,False,False,False,False,False,True,False,False
994,297.16,1.5,13,49,55,186,246,305,602,133,461,30,656,413,706,320.1666666666667,59667.060606060615,1.2393560353419166,3842,5.697630255171003,13.948019933507213,12,445.74,False,False,False,False,True,False,False,False,True,False
756,398.04,4.2,920,580,399,192,369,830,3,760,289,72,308,153,68,335.25,72547.84090909091,1.501229961237092,4023,5.989061662491672,14.286336299183336,5,1671.7680000000003,False,False,False,True,False,False,False,False,False,True
112,84.8,1.9,880,230,661,908,407,721,309,83,138,665,308,352,582,447.0,65745.27272727274,0.35381352409142236,5364,4.4520190064939165,13.027762985640864,3,161.11999999999998,False,False,True,False,False,False,False,True,False,False
227,486.64,2.6,966,631,493,870,408,627,523,206,906,712,791,606,398,597.5833333333334,42499.90151515151,1.9356970221419663,7171,6.189577428696945,15.065325310452941,8,1265.264,False,False,False,False,False,False,True,False,False,True
689,385.9,3.4,454,823,479,370,984,817,67,605,789,302,952,292,540,585.0,85465.63636363637,1.5179988013911268,7020,5.9581662617064675,14.812097134700814,4,1312.06,False,False,False,False,False,True,False,False,False,True
104,256.74,4.7,514,214,64,438,787,466,914,270,882,371,537,199,82,435.3333333333333,87512.24242424243,1.0707775895601146,5224,5.551951324860245,14.109083316208299,6,1206.678,False,False,False,False,True,False,False,False,True,False
422,395.86,3.0,787,204,288,982,216,430,545,460,234,968,818,702,246,507.75,86324.38636363637,1.5571780396960133,6093,5.983583573657106,14.695956878238997,3,1187.58,False,False,False,False,False,True,False,False,False,True
420,377.43,4.7,633,225,136,686,78,520,579,312,7,19,782,501,730,381.25,81854.75,1.5747622452573766,4575,5.936031115219069,14.361747677865832,10,1773.921,False,False,True,False,False,False,False,False,False,True
751,62.86,3.1,825,180,364,725,366,272,656,913,837,19,285,465,650,477.6666666666667,76841.87878787878,0.26216826080762173,5732,4.156693187286636,12.794732595674379,7,194.866,False,False,False,False,True,False,False,True,False,False
587,42.55,3.8,618,186,367,268,195,546,195,964,108,681,656,428,890,457.0,83584.36363636363,0.16926241809653847,5484,3.7739097032985116,12.360274181207108,7,161.68999999999997,True,False,False,False,False,False,False,True,False,False
781,348.5,1.2,395,341,927,68,938,117,167,214,682,337,473,542,515,443.4166666666667,86312.99242424242,1.370879974824586,5321,5.856503561673865,14.433055304063943,4,418.2,False,False,False,False,False,True,False,False,False,True
673,44.72,4.5,202,714,991,286,613,119,467,837,695,712,266,535,299,544.5,69168.09090909091,0.17591320652555376,6534,3.8225358389266098,12.585198843309865,2,201.24,False,False,False,False,False,True,False,True,False,False
120,271.97,1.5,294,780,609,857,526,172,529,743,994,289,252,578,315,553.6666666666666,67426.24242424242,1.0818089740094332,6644,5.609361899036709,14.407161790241563,8,407.95500000000004,False,False,False,False,False,False,True,False,True,False
54,447.94,4.2,165,702,344,990,816,433,790,270,36,715,312,611,931,579.1666666666666,87847.60606060606,1.8682095250742297,6950,6.106889248523399,14.951156554647765,3,1881.348,False,False,False,False,True,False,False,False,False,True
152,123.58,4.3,58,702,755,184,728,946,985,675,987,791,769,364,447,694.4166666666666,62216.08333333333,0.4915969360369031,8333,4.824948079825999,13.844868505084323,8,531.394,True,False,False,False,False,False,False,False,True,False
404,414.1,3.9,622,775,10,210,466,774,413,269,436,798,703,994,689,544.75,84256.56818181819,1.7270740820941164,6537,6.028519455058993,14.811341483580678,11,1614.99,False,False,False,False,True,False,False,False,False,True
946,10.44,3.1,695,659,222,742,914,105,313,742,269,191,516,746,948,530.5833333333334,89197.90151515152,0.041526954034115826,6367,2.437115985951652,11.104543306404315,12,32.364,False,False,False,False,False,False,True,True,False,False
208,333.43,2.8,877,818,337,314,354,388,143,491,46,560,794,551,765,463.4166666666667,61508.81060606061,1.257549758756114,5561,5.812427590105243,14.43296671477449,1,933.6039999999999,False,False,False,True,False,False,False,False,False,True
659,324.73,2.6,936,90,368,835,556,992,392,78,248,87,232,869,781,460.6666666666667,112286.42424242425,1.3543413829471684,5528,5.786068817343426,14.400575990336037,5,844.2980000000001,False,False,False,False,True,False,False,False,False,True
844,480.73,3.5,500,916,74,238,588,379,258,290,545,416,472,890,616,473.5,65019.909090909096,2.0057638612791213,5682,6.177383791123922,14.820364710451676,1,1682.555,False,False,True,False,False,False,False,False,False,True
763,128.0,1.4,196,508,916,762,110,711,722,555,203,856,455,513,98,534.0833333333334,77772.44696969698,0.5091427314527611,6409,4.859812404361672,13.617490014412024,2,179.2,False,False,False,False,False,False,True,False,True,False
9,302.55,2.0,848,809,693,419,106,616,85,42,992,696,298,213,708,473.0833333333333,102563.17424242425,1.262338227757781,5677,5.715546341576443,14.356425338454635,8,605.1,False,False,True,False,False,False,False,False,False,True
808,463.16,1.7,772,46,47,47,482,435,65,538,224,642,690,465,915,383.0,86670.36363636363,1.9324560355917828,4596,6.140229320373094,14.571014675486563,12,787.3720000000001,False,False,True,False,False,False,False,False,False,True
37,155.78,2.4,978,24,324,191,107,823,731,494,231,78,277,922,830,419.3333333333333,106752.78787878787,0.6497068353263015,5032,5.0548435487605765,13.572018829568659,11,373.872,False,False,False,False,True,False,False,False,True,False
453,214.99,4.5,637,393,16,249,672,533,144,797,697,583,979,168,570,483.4166666666667,85571.53787878787,0.8966521538503117,5801,5.375232110316162,14.036377912707474,10,967.455,False,False,False,False,True,False,False,False,True,False
652,270.87,2.2,639,16,395,825,121,600,838,724,235,613,730,658,214,497.4166666666667,82867.35606060606,1.0655100682374048,5969,5.605324010869238,14.295974307652836,6,595.9140000000001,False,False,False,False,False,True,False,False,True,False
254,161.88,1.5,795,912,679,383,557,927,104,715,285,797,216,577,824,581.3333333333334,77336.9696969697,0.6439064481841639,6976,5.093013733362158,13.93708717112008,5,242.82,False,False,False,False,False,False,True,False,True,False
304,320.53,3.2,41,939,594,945,967,847,27,180,289,280,567,516,742,574.4166666666666,104907.71969696968,1.337356708455467,6893,5.773090851921525,14.608238011218713,4,1025.696,False,False,True,False,False,False,False,False,False,True
747,195.03,1.1,360,289,479,808,536,449,508,436,671,312,469,497,336,482.5,21514.454545454548,0.7757664602752501,5790,5.278267708742333,13.937041849015262,3,214.53300000000002,False,False,False,False,False,False,True,False,True,False
572,392.91,1.7,302,929,347,848,682,184,80,228,821,330,779,234,130,466.0,101407.63636363637,1.562869301680503,5592,5.976122456808712,14.602673317057462,1,667.947,False,False,False,False,False,False,True,False,False,True
624,244.84,4.8,109,172,937,574,479,73,108,424,903,647,686,204,941,512.3333333333334,104102.24242424243,0.9739649928732429,6148,5.504680917822229,14.22448770497099,12,1175.232,True,False,False,False,False,False,False,False,True,False
733,334.27,3.1,634,706,330,623,248,530,555,833,866,229,991,660,463,586.1666666666666,59193.969696969696,1.329714418263923,7034,5.81493617735479,14.670460287983078,10,1036.237,True,False,False,False,False,False,False,False,False,True
892,428.57,2.6,273,191,89,399,961,522,763,588,968,278,950,636,560,575.4166666666666,89924.81060606061,1.8630093601007272,6905,6.062784708354025,14.900455489019889,8,1114.282,False,True,False,False,False,False,False,False,False,True
263,74.34,2.2,666,495,865,0,705,78,677,1000,6,503,791,254,651,502.0833333333333,117879.9015151515,0.2803774377408437,6025,4.322011202263895,13.012324155874161,7,163.54800000000003,False,False,False,True,False,False,False,True,False,False
611,24.46,4.5,907,321,399,145,178,517,923,960,880,861,67,467,750,539.0,106392.36363636363,0.09730102812318053,6468,3.2371085931292605,11.971667671757693,7,110.07000000000001,True,False,False,False,False,False,False,True,False,False
298,111.83,1.4,190,262,241,852,110,305,860,180,470,552,69,437,940,439.8333333333333,92113.42424242424,0.42177305437931867,5278,4.725882261150355,13.288284072331626,12,156.56199999999998,False,False,False,True,False,False,False,False,True,False
415,317.76,3.1,63,194,411,459,749,362,299,254,993,709,912,159,217,476.5,84674.27272727274,1.2499593136305895,5718,5.764438468529548,14.412671304111282,8,985.056,False,False,False,False,False,True,False,False,False,True
151,454.59,3.8,680,29,418,829,439,77,281,41,259,207,110,626,976,357.6666666666667,97588.60606060605,1.7882018013070544,4292,6.121593282254004,14.483904530097957,12,1727.4419999999998,False,False,False,False,False,True,False,False,False,True
789,233.69,1.3,688,750,207,993,75,133,295,346,838,568,502,642,756,508.75,88736.93181818182,0.9746436663718282,6105,5.458265494365099,14.170859538201556,3,303.797,False,False,False,False,True,False,False,False,True,False
641,14.94,3.2,431,979,733,380,34,493,529,98,937,650,284,747,439,525.25,90453.11363636363,0.05876885745732945,6303,2.768831673362069,11.45283378861313,1,47.808,False,False,False,False,False,True,False,True,False,False
890,125.37,5.0,435,108,155,925,27,442,600,383,797,482,800,793,255,480.5833333333333,93088.99242424243,0.5228767874236643,5767,4.839214111770589,13.49117804185144,3,626.85,False,False,False,False,True,False,False,False,True,False
551,262.48,4.8,467,18,39,760,422,210,553,718,544,155,798,819,982,501.5,108798.63636363637,1.0441362985189053,6018,5.573977463772493,14.272685778912441,12,1259.904,True,False,False,False,False,False,False,False,True,False
887,328.11,1.0,866,75,221,174,628,356,641,999,164,836,36,74,130,361.1666666666667,108991.96969696971,1.3052101528003583,4334,5.796392041388594,14.167595803331968,7,328.11,True,False,False,False,False,False,False,False,False,True
489,475.45,2.6,482,247,504,202,412,819,126,823,823,444,374,835,650,521.5833333333334,69001.35606060606,1.9829446325323536,6259,6.166362785794197,14.906037766949495,11,1236.17,False,False,False,False,True,False,False,False,False,True
148,253.83,3.6,782,407,794,711,847,74,638,388,150,862,408,992,740,584.25,86324.93181818182,0.957333938952897,7011,5.540596656170722,14.391900936734684,11,913.788,False,False,False,True,False,False,False,False,True,False
147,306.73,4.2,604,52,369,421,638,898,257,220,817,955,329,142,201,441.5833333333333,95670.26515151518,1.3333664536101362,5299,5.729222775137979,14.301241899531457,9,1288.266,False,True,False,False,False,False,False,False,False,True
721,469.48,1.6,796,614,698,287,55,887,502,1000,642,790,478,268,67,524.0,94046.90909090909,1.8674400747065805,6288,6.153753450151701,14.89802437208394,7,751.1680000000001,False,False,False,False,False,False,True,False,False,True
932,418.29,3.2,937,389,154,470,344,633,680,397,771,372,272,261,491,436.1666666666667,33462.333333333336,1.6638227589013708,5234,6.038562804619722,14.5991065117258,8,1338.5280000000002,False,False,False,False,False,False,True,False,False,True
740,191.59,2.7,195,163,26,810,791,685,962,194,442,156,119,481,924,479.4166666666667,118385.90151515152,0.7225923230665623,5753,5.2605635769361205,13.912835316232924,6,517.293,False,False,False,True,False,False,False,False,True,False
660,287.54,2.8,84,81,383,807,135,714,712,51,317,722,662,254,698,461.3333333333333,81805.51515151517,1.1992341984190829,5536,5.664833724517626,14.280390106502919,3,805.112,False,False,False,False,True,False,False,False,True,False
349,190.43,5.0,815,170,629,287,51,96,167,296,769,638,327,69,805,358.6666666666667,77150.06060606062,0.8278061283897181,4304,5.254522206548366,13.616585994903012,12,952.1500000000001,False,True,False,False,False,False,False,False,True,False
464,293.77,3.6,881,411,820,69,729,157,574,742,824,113,872,705,212,519.0,94907.09090909091,1.1555908470709286,6228,5.68619539122915,14.419608227768492,10,1057.572,False,False,False,False,False,True,False,False,True,False
326,370.26,2.3,272,585,813,667,973,712,89,670,538,13,848,518,764,599.1666666666666,82845.9696969697,1.5442319479260262,7190,5.916902625781077,14.794652287909548,4,851.598,False,False,False,False,True,False,False,False,False,True
187,409.52,3.8,164,936,736,944,555,463,852,535,646,425,338,862,270,630.1666666666666,55114.51515151516,1.6290562975063323,7562,6.017424648777514,14.945877049515147,3,1556.176,True,False,False,False,False,False,False,False,False,True
124,59.48,4.2,611,786,448,131,339,521,409,411,702,897,50,14,804,459.3333333333333,88445.87878787878,0.23397400545930092,5512,4.102312731871278,12.700325984421202,9,249.816,False,False,False,False,False,True,False,True,False,False
854,449.54,4.4,909,488,181,473,858,321,873,949,592,364,325,844,42,525.8333333333334,89204.15151515152,1.8756289106138917,6310,6.110446863339847,14.858116145786926,7,1977.9760000000003,False,False,True,False,False,False,False,False,False,True
609,254.19,1.9,494,763,441,447,223,179,264,665,361,520,974,679,474,499.1666666666667,55932.33333333332,1.011158967237582,5990,5.542008365749907,14.235929366759894,10,482.96099999999996,True,False,False,False,False,False,False,False,True,False
144,153.93,3.3,79,177,165,719,419,893,484,219,699,452,122,258,17,385.3333333333333,74872.96969696971,0.6123281790270311,4624,5.042973402008201,13.475514768916858,5,507.969,True,False,False,False,False,False,False,False,True,False
959,87.31,3.5,761,205,630,849,20,773,987,631,519,725,505,312,270,535.5,82647.0,0.3434477205220505,6426,4.480853351480711,13.237574325856372,6,305.58500000000004,False,False,False,False,False,True,False,True,False,False
198,449.07,4.9,210,618,829,272,854,689,852,477,261,669,471,305,389,557.1666666666666,50661.0606060606,1.7664880065838646,6686,6.10940312622241,14.914950177633024,4,2200.443,False,False,False,False,False,True,False,False,False,True
610,346.75,3.2,659,871,400,753,219,735,270,687,380,701,836,480,723,587.9166666666666,50798.08333333333,1.3077868783513256,7055,5.851483830803552,14.710096332258829,1,1109.6000000000001,False,False,False,True,False,False,False,False,False,True
280,398.92,3.0,450,527,987,189,620,346,971,797,111,546,305,455,333,515.5833333333334,81931.53787878789,1.586775143993246,6187,5.991264527105315,14.718966896231581,2,1196.76,False,False,False,False,False,False,True,False,False,True
294,183.29,3.8,277,161,644,415,440,21,225,618,379,616,140,780,648,423.9166666666667,59455.35606060605,0.7967682889909752,5087,5.216510603843946,13.745514215311355,11,696.502,False,True,False,False,False,False,False,False,True,False
401,56.05,1.7,662,456,712,959,920,247,36,230,753,316,229,873,756,540.5833333333334,103852.08333333333,0.24365138631646113,6487,4.0439280763080845,12.803802353030079,3,95.285,False,True,False,False,False,False,False,True,False,False
123,162.41,4.4,650,52,283,309,155,154,4,613,394,466,75,162,305,247.66666666666666,33001.878787878784,0.6125383328422171,2972,5.096262380063693,13.087116479777173,7,714.604,False,False,False,True,False,False,False,False,True,False
184,439.28,4.7,508,87,435,638,557,282,142,804,924,861,333,821,774,554.8333333333334,85928.51515151517,1.8320915305054417,6658,6.0874108881551905,14.888711783017872,8,2064.616,False,False,False,False,True,False,False,False,False,True
203,85.01,1.1,268,427,337,108,846,698,486,822,887,90,295,927,582,542.0833333333334,88732.44696969698,0.3344003060540547,6505,4.454463568563388,13.22309709592504,11,93.51100000000001,False,False,False,False,False,True,False,True,False,False
439,354.59,1.8,654,142,92,377,277,535,127,648,160,585,828,554,115,370.0,63681.27272727273,1.410546670572305,4440,5.873778381759519,14.269372483049736,10,638.262,True,False,False,False,False,False,False,False,False,True
